"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","34/782","338/18614",2.4236475156105e-06,0.000126920228451626,0.000101204745533322,"6423/1277/115908/4035/3489/6424/6422/4192/348/80114/1601/2719/147495/27123/3487/8613/8434/351/26585/55959/5754/7162/1956/25937/83999/252839/6934/25987/8321/30851/90410/55366/79971/144165",34
"GO:0016049","GO:0016049","cell growth","44/782","495/18614",2.45392553280272e-06,0.000126920228451626,0.000101204745533322,"6423/221476/55384/6387/1382/6422/2335/2697/3479/348/10516/8425/5270/4323/10512/1601/3486/3487/9353/1535/623/351/9201/26585/6586/1956/7048/8828/3303/7869/55615/55004/3304/94/57142/56994/5916/4692/81621/185/6595/11344/3913/144165",44
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","22/782","169/18614",2.47469435271787e-06,0.000126920228451626,0.000101204745533322,"6423/5654/54829/4035/7130/6422/2200/4681/11117/94031/8483/4052/7049/26585/10468/91851/10252/3303/2734/135228/8321/64388",22
"GO:0007369","GO:0007369","gastrulation","24/782","196/18614",2.63465273432591e-06,0.000133701692970371,0.000106612208152446,"6423/4313/1289/6422/1291/1290/9314/2335/2697/1843/1303/4323/2719/1301/8613/3693/6615/3912/1295/7048/3685/6881/79971/144165",24
"GO:1903034","GO:1903034","regulation of response to wounding","22/782","170/18614",2.732216094558e-06,0.000137208476998585,0.000109408477821555,"5764/9314/301/4192/5156/348/11117/2191/5270/79001/302/2896/710/947/928/2149/6484/5329/83999/135228/64094/7103",22
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","22/782","171/18614",3.01392588907444e-06,0.000149795223827091,0.000119445006477481,"6281/2934/6422/1191/7148/348/28984/30008/11075/961/1902/351/3397/51429/3303/22998/3304/9659/10142/274/148170/29108",22
"GO:0007160","GO:0007160","cell-matrix adhesion","27/782","239/18614",3.0566389672699e-06,0.000150367923073553,0.00011990167033802,"347/1281/6281/6422/2335/7148/9358/11117/10516/967/30008/1009/4323/7070/1307/947/5295/25992/3693/26585/7059/3685/22998/94/22801/1842/54453",27
"GO:0010952","GO:0010952","positive regulation of peptidase activity","23/782","185/18614",3.26738463870003e-06,0.000154431973952675,0.000123142298251109,"6423/1513/2934/57333/10550/1512/2896/8743/1509/64065/2149/84168/444/27018/2534/51107/23787/1520/1611/1514/51065/29108/10134",23
"GO:0044000","GO:0044000","movement in host","23/782","185/18614",3.26738463870003e-06,0.000154431973952675,0.000123142298251109,"2934/4061/5034/2621/1604/1508/3956/3916/3693/975/972/5806/2519/290/1956/3303/3685/3123/3304/1803/1514/185/950",23
"GO:0045766","GO:0045766","positive regulation of angiogenesis","23/782","185/18614",3.26738463870003e-06,0.000154431973952675,0.000123142298251109,"6423/718/9314/1893/4192/11117/1512/56005/7423/3162/2896/8038/947/1545/10266/26585/358/7048/133/94/147372/64094/5740",23
"GO:1904018","GO:1904018","positive regulation of vasculature development","23/782","185/18614",3.26738463870003e-06,0.000154431973952675,0.000123142298251109,"6423/718/9314/1893/4192/11117/1512/56005/7423/3162/2896/8038/947/1545/10266/26585/358/7048/133/94/147372/64094/5740",23
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","32/782","313/18614",3.38810673117196e-06,0.000158583131562913,0.000126452384080123,"6423/1277/115908/3489/6424/6422/9314/4192/348/80114/1601/2719/27123/3487/8613/8434/26585/55959/5754/7162/1956/25937/83999/252839/6934/6382/8321/5916/90410/55366/79971/144165",32
"GO:0046849","GO:0046849","bone remodeling","15/782","88/18614",3.56042259306757e-06,0.000163912214761269,0.000130701734365692,"115908/1513/5764/6422/2697/4192/26585/3953/4054/338773/4853/10609/5745/4286/55366",15
"GO:0070613","GO:0070613","regulation of protein processing","13/782","67/18614",3.56996111801145e-06,0.000163912214761269,0.000130701734365692,"6281/2934/2619/5270/302/4323/5621/10418/7123/26022/5329/2734/147372",13
"GO:0006898","GO:0006898","receptor-mediated endocytosis","28/782","256/18614",3.7970804772639e-06,0.000172695518687635,0.000137705440943076,"718/4035/6424/1191/348/3339/967/302/1601/57007/928/975/4043/1902/10266/5898/1759/26585/51429/7048/133/3685/341/6382/1803/1514/4037/950",28
"GO:0048705","GO:0048705","skeletal system morphogenesis","26/782","229/18614",4.22981742701031e-06,0.000189112473384419,0.000150796133756897,"1277/1281/4313/1311/6424/6422/4256/5156/4323/2260/116039/1301/871/26585/4054/9249/338773/7048/2734/7059/10265/25987/3638/649/5916/3037",26
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","17/782","112/18614",4.23649598123155e-06,0.000189112473384419,0.000150796133756897,"1281/5764/7076/2335/9358/967/7070/1307/3908/961/8613/3693/3912/667/3685/22801/3913",17
"GO:0007015","GO:0007015","actin filament organization","40/782","442/18614",4.56056842978166e-06,0.000201711012843829,0.000160842065722478,"6281/2934/6387/2006/6422/120/28984/4082/9168/961/822/10095/83872/5295/9353/1809/3693/6624/1902/8522/130271/3397/51429/6711/22998/51474/6050/11078/22921/283/6840/84952/274/7184/7456/116985/148170/11344/29108/1627",40
"GO:0002693","GO:0002693","positive regulation of cellular extravasation","7/782","18/18614",4.7673054873776e-06,0.000208937997769522,0.000166604781243091,"4267/4192/7070/961/7499/80310/3554",7
"GO:0040013","GO:0040013","negative regulation of locomotion","39/782","427/18614",4.81781341497789e-06,0.000209249355618094,0.000166853054447599,"1634/347/6423/2192/1281/6387/5176/4035/7076/7130/6422/9314/2697/4681/127435/1843/348/11117/28984/1009/10512/7070/3162/3486/1545/9353/1809/8434/972/26585/7869/22998/1991/94/57522/90865/1803/4286/6092",39
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","28/782","260/18614",5.12255689731095e-06,0.000220498632160144,0.000175823099520485,"6423/1277/115908/3489/6424/6422/4192/348/80114/1601/2719/27123/3487/8434/26585/55959/5754/7162/1956/25937/83999/252839/6934/8321/90410/55366/79971/144165",28
"GO:0002691","GO:0002691","regulation of cellular extravasation","10/782","41/18614",5.54505860064189e-06,0.00023449760976925,0.000186985724926539,"6387/4267/4192/7070/961/7499/6484/80310/1991/3554",10
"GO:0072595","GO:0072595","maintenance of protein localization in organelle","10/782","41/18614",5.54505860064189e-06,0.00023449760976925,0.000186985724926539,"11015/11014/706/10956/10945/11079/8733/3638/23568/23345",10
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","19/782","139/18614",5.76927459689154e-06,0.000241858024622731,0.000192854835952841,"6423/115908/3489/6424/6422/4192/348/80114/1601/2719/27123/3487/26585/7162/25937/83999/6934/8321/144165",19
"GO:0002063","GO:0002063","chondrocyte development","9/782","33/18614",6.04995945750511e-06,0.000247845932841152,0.000197629525810519,"6423/1311/1893/1301/871/55959/7048/25987/5916",9
"GO:0006958","GO:0006958","complement activation, classical pathway","9/782","33/18614",6.04995945750511e-06,0.000247845932841152,0.000197629525810519,"718/715/716/1191/1604/710/79987/730/717",9
"GO:0019748","GO:0019748","secondary metabolic process","12/782","60/18614",6.06633894944117e-06,0.000247845932841152,0.000197629525810519,"5066/1645/1545/8574/8644/400/10327/56898/1646/2326/434/231",12
"GO:0051701","GO:0051701","biological process involved in interaction with host","24/782","206/18614",6.30028703999714e-06,0.000255241040502741,0.000203526300487126,"2934/4061/5034/2621/1604/1508/131578/3956/3916/3693/975/972/5806/2519/290/1956/3303/3685/3123/3304/1803/1514/185/950",24
"GO:1900047","GO:1900047","negative regulation of hemostasis","11/782","51/18614",6.85400442096663e-06,0.000275359627612334,0.000219568632854124,"1311/5156/348/2191/5270/302/710/947/928/5329/7103",11
"GO:1903317","GO:1903317","regulation of protein maturation","13/782","71/18614",7.00219255736326e-06,0.000278988184454944,0.000222462002779388,"6281/2934/2619/5270/302/4323/5621/10418/7123/26022/5329/2734/147372",13
"GO:0006979","GO:0006979","response to oxidative stress","39/782","434/18614",7.07486882426716e-06,0.00027927151205071,0.000222687924979354,"347/1277/4313/6414/10549/301/10550/5156/348/10516/5034/4323/493869/3162/5743/10628/4257/5621/25824/1545/5831/2879/351/8644/358/2950/80310/1956/3303/475/2534/3304/22921/6649/2882/51435/6382/8321/2067",39
"GO:1900115","GO:1900115","extracellular regulation of signal transduction","6/782","13/18614",7.1830880510865e-06,0.00027927151205071,0.000222687924979354,"2200/4681/4052/4043/26585/64388",6
"GO:1900116","GO:1900116","extracellular negative regulation of signal transduction","6/782","13/18614",7.1830880510865e-06,0.00027927151205071,0.000222687924979354,"2200/4681/4052/4043/26585/64388",6
"GO:0110053","GO:0110053","regulation of actin filament organization","28/782","268/18614",9.12147439349783e-06,0.000351797024408424,0.000280518943032034,"6281/2934/6387/2006/6422/120/28984/9168/961/822/5295/9353/1902/130271/3397/51429/6711/22998/51474/6050/11078/6840/84952/274/116985/148170/11344/29108",28
"GO:0098754","GO:0098754","detoxification","19/782","144/18614",9.71810045388578e-06,0.000371833034033201,0.000296495429052555,"10549/348/10516/493869/5743/4257/25824/216/2879/2950/2947/128/10327/9446/6649/2882/1193/9403/9536",19
"GO:0050819","GO:0050819","negative regulation of coagulation","11/782","54/18614",1.2280026256118e-05,0.000466157532131848,0.000371708710214196,"5156/348/2191/5270/302/710/947/928/308/5329/7103",11
"GO:0042698","GO:0042698","ovulation cycle","13/782","75/18614",1.30685961982783e-05,0.000492216423999216,0.000392487773981187,"4313/5764/5176/7130/4192/5156/5066/1545/9353/5806/6586/3037/6092",13
"GO:0061564","GO:0061564","axon development","41/782","479/18614",1.33930257186626e-05,0.000500525403020718,0.000399113259278303,"347/4313/6387/5764/1382/9314/2335/6277/348/1009/10512/7070/2896/706/9353/351/1272/9201/6586/9315/91653/8828/7869/10857/23768/5354/4853/2534/83999/25987/7345/57142/334/4692/139065/23077/11344/3913/9253/144165/6092",41
"GO:0050920","GO:0050920","regulation of chemotaxis","25/782","230/18614",1.38142349329278e-05,0.000512295589320347,0.000408498671862773,"6387/5764/7130/4192/4681/5919/5156/1843/2260/10512/7060/2621/7423/9353/1902/972/26585/7162/80310/7869/1991/64094/1803/23077/6092",25
"GO:0002686","GO:0002686","negative regulation of leukocyte migration","11/782","55/18614",1.47734070638596e-05,0.000543683934769978,0.000433527381255245,"347/6387/7130/4681/1843/11117/3162/9353/26585/90865/1803",11
"GO:1905475","GO:1905475","regulation of protein localization to membrane","21/782","175/18614",1.49885538213153e-05,0.000547422863428492,0.000436508760410234,"2934/4035/7130/4323/1601/2719/3958/5621/131578/5295/975/55022/9528/11079/1956/6711/10857/2534/23184/6526/64114",21
"GO:0098869","GO:0098869","cellular oxidant detoxification","15/782","99/18614",1.57344497926568e-05,0.000570344228950365,0.000454785996381343,"10549/348/10516/493869/5743/4257/25824/2879/2950/9446/6649/2882/1193/9403/9536",15
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","10/782","46/18614",1.66686644397141e-05,0.000599698740775088,0.000478192949990856,"718/715/716/1191/1604/710/79987/730/975/717",10
"GO:0019511","GO:0019511","peptidyl-proline hydroxylation","6/782","15/18614",1.94877339882428e-05,0.000695928633757914,0.000554925571345518,"10549/5034/8974/10536/64175/5033",6
"GO:0150063","GO:0150063","visual system development","35/782","389/18614",2.01740900129506e-05,0.000715141823179668,0.000570245949901668,"718/8076/2202/5176/1289/1290/2200/9314/5156/4237/116039/7070/5954/1545/7431/358/4669/1295/1956/91851/7048/10252/5087/4853/1296/94/25987/285590/5916/4094/50937/4286/3913/3150/144165",35
"GO:0001649","GO:0001649","osteoblast differentiation","26/782","250/18614",2.04483890625279e-05,0.000719574333360927,0.000573780383068397,"6423/1277/115908/1462/4015/7130/6422/1291/9902/3479/117581/3486/90993/6238/51374/6615/26585/338773/25937/10984/55603/22801/5745/8321/4037/55366",26
"GO:2000146","GO:2000146","negative regulation of cell motility","35/782","390/18614",2.1296317893835e-05,0.000743982235986802,0.000593242966806144,"1634/347/6423/2192/1281/6387/5176/4035/7076/7130/6422/9314/2697/4681/127435/1843/348/11117/28984/1009/7070/3162/3486/1545/9353/1809/8434/972/26585/22998/94/57522/90865/1803/4286",35
"GO:0031960","GO:0031960","response to corticosteroid","20/782","166/18614",2.24148293243139e-05,0.000776575911201323,0.000619232792433811,"5730/1277/5176/301/4192/5743/5066/678/387758/1545/9353/1535/8644/358/6586/133/808/6382/590/5069",20
"GO:0030336","GO:0030336","negative regulation of cell migration","34/782","375/18614",2.25514680705632e-05,0.000776575911201323,0.000619232792433811,"1634/347/6423/1281/6387/5176/4035/7076/7130/6422/9314/2697/4681/127435/1843/348/11117/28984/1009/7070/3162/3486/1545/9353/1809/8434/972/26585/22998/94/57522/90865/1803/4286",34
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","17/782","127/18614",2.33545211385895e-05,0.00079852586105773,0.000636735432610144,"1634/6423/5654/7130/6422/2200/4681/11117/94031/90993/9353/26585/55959/91851/10252/8321/64388",17
"GO:0071230","GO:0071230","cellular response to amino acid stimulus","13/782","80/18614",2.68130061380695e-05,0.000910320440786149,0.000725879158015047,"1277/1278/1281/4313/1291/1290/5156/1307/1535/80310/1956/55004/2534",13
"GO:0060346","GO:0060346","bone trabecula formation","5/782","10/18614",2.72997006658263e-05,0.000920362635733906,0.000733886689963913,"1277/4313/6422/26585/7059",5
"GO:0048880","GO:0048880","sensory system development","35/782","395/18614",2.78121391447826e-05,0.0009311272417847,0.000742470264303699,"718/8076/2202/5176/1289/1290/2200/9314/5156/4237/116039/7070/5954/1545/7431/358/4669/1295/1956/91851/7048/10252/5087/4853/1296/94/25987/285590/5916/4094/50937/4286/3913/3150/144165",35
"GO:0016055","GO:0016055","Wnt signaling pathway","39/782","461/18614",2.81595006679239e-05,0.000936254846345248,0.000746558957816755,"6423/1277/115908/4035/3489/6424/6422/9314/4192/348/80114/1601/2719/147495/27123/3487/8613/8434/351/26585/55959/5754/7162/1956/25937/83999/252839/6934/25987/23184/6382/8321/5916/30851/4286/90410/55366/79971/144165",39
"GO:0048608","GO:0048608","reproductive structure development","29/782","301/18614",2.95754421696301e-05,0.000972458535934855,0.000775427367817136,"6423/4313/718/5176/7130/6422/5660/10549/301/5156/5270/4323/8743/10409/1545/9353/2674/8644/26471/5806/6586/10468/10265/283/6382/5916/2067/55366/6092",29
"GO:0031102","GO:0031102","neuron projection regeneration","11/782","59/18614",2.96518159681443e-05,0.000972458535934855,0.000775427367817136,"347/4313/5764/9314/7070/2896/706/9315/133/83999/3913",11
"GO:0010715","GO:0010715","regulation of extracellular matrix disassembly","6/782","16/18614",3.0073332225072e-05,0.000976744046592523,0.000778844585236933,"1471/4035/2191/10630/6624/1803",6
"GO:0001667","GO:0001667","ameboidal-type cell migration","41/782","496/18614",3.01876919606484e-05,0.000976744046592523,0.000778844585236933,"1634/5764/5176/11167/7076/6678/9314/2335/2697/301/348/2191/28984/57124/1512/2260/10512/3162/2896/5743/2719/5168/1545/9353/8613/6615/26585/3397/358/5547/7162/7048/8828/7869/94/147372/64094/57142/1803/54453/3037",41
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","38/782","446/18614",3.04670624790276e-05,0.000978422761982741,0.000780183173781585,"5654/5176/10875/7130/9314/3479/4192/4681/5156/1843/348/2191/5270/302/10512/114899/2896/710/947/9353/928/284207/26585/29937/80762/4907/2950/5329/7869/2534/1991/83999/3123/135228/1803/5740/7103/6092",38
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","19/782","156/18614",3.06454754323572e-05,0.000978422761982741,0.000780183173781585,"6423/6422/3479/2260/3162/8406/3958/8743/2537/2950/2923/50486/3303/3685/6934/3304/81618/29108/64114",19
"GO:0198738","GO:0198738","cell-cell signaling by wnt","39/782","463/18614",3.10065165137115e-05,0.000983436948109231,0.000784181428726277,"6423/1277/115908/4035/3489/6424/6422/9314/4192/348/80114/1601/2719/147495/27123/3487/8613/8434/351/26585/55959/5754/7162/1956/25937/83999/252839/6934/25987/23184/6382/8321/5916/30851/4286/90410/55366/79971/144165",39
"GO:0030195","GO:0030195","negative regulation of blood coagulation","10/782","50/18614",3.60825277524837e-05,0.00113695337447532,0.000906593679752807,"5156/348/2191/5270/302/710/947/928/5329/7103",10
"GO:0060485","GO:0060485","mesenchyme development","30/782","320/18614",3.63207829509465e-05,0.00113702918575658,0.000906654130805582,"6423/1277/6422/2335/7148/3479/4192/28984/2260/10512/1601/10409/10630/6615/7049/26585/5754/7048/10252/8828/7869/25937/6881/6934/94/54796/57142/3037/144165/6092",30
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","26/782","259/18614",3.766947811073e-05,0.00116505250292328,0.000928999604946737,"1191/57333/4082/5034/7060/8406/90993/4121/5295/10956/746/26471/2923/10130/3303/27248/10952/9601/23190/81502/2907/54499/7184/10961/10134/837",26
"GO:0061458","GO:0061458","reproductive system development","29/782","305/18614",3.76992720298758e-05,0.00116505250292328,0.000928999604946737,"6423/4313/718/5176/7130/6422/5660/10549/301/5156/5270/4323/8743/10409/1545/9353/2674/8644/26471/5806/6586/10468/10265/283/6382/5916/2067/55366/6092",29
"GO:0030278","GO:0030278","regulation of ossification","16/782","119/18614",3.81262684253036e-05,0.00117074356737827,0.000933537594966201,"1311/5764/6422/4256/1893/4192/116039/51374/26585/4054/9249/338773/5087/83999/55603/56172",16
"GO:0001654","GO:0001654","eye development","34/782","385/18614",3.85978523280309e-05,0.00117772307641416,0.000939102976029107,"8076/2202/5176/1289/1290/2200/9314/5156/4237/116039/7070/5954/1545/7431/358/4669/1295/1956/91851/7048/10252/5087/4853/1296/94/25987/285590/5916/4094/50937/4286/3913/3150/144165",34
"GO:0007492","GO:0007492","endoderm development","13/782","83/18614",4.00817822465545e-05,0.00120120280383853,0.000957825443425869,"4313/1289/1291/1290/2335/1843/1303/4323/1301/3693/3912/1295/3685",13
"GO:0006613","GO:0006613","cotranslational protein targeting to membrane","8/782","32/18614",4.01148416133589e-05,0.00120120280383853,0.000957825443425869,"23471/6746/29927/7095/6747/6745/64374/10952",8
"GO:0098868","GO:0098868","bone growth","8/782","32/18614",4.01148416133589e-05,0.00120120280383853,0.000957825443425869,"1311/1893/3953/7048/7059/25987/54796/5916",8
"GO:0010975","GO:0010975","regulation of neuron projection development","38/782","452/18614",4.0734717508057e-05,0.00121223501917496,0.000966622406364029,"6423/6387/5764/5176/1382/6422/9314/2335/4192/348/11075/10512/7070/1601/2896/257194/9353/1809/7431/5376/1902/1272/64175/3397/5754/285016/7869/2534/83999/81618/25987/57142/8321/23077/11344/950/6092/1627",38
"GO:0001558","GO:0001558","regulation of cell growth","36/782","420/18614",4.32517859241665e-05,0.00127525912417942,0.00101687711034034,"6423/221476/55384/6387/1382/6422/2335/2697/3479/348/10516/8425/5270/4323/10512/1601/3486/3487/9353/1535/623/26585/6586/1956/3303/7869/55615/55004/3304/94/57142/56994/81621/185/6595/11344",36
"GO:0002683","GO:0002683","negative regulation of immune system process","40/782","487/18614",4.34050009241538e-05,0.00127525912417942,0.00101687711034034,"347/1281/5320/6387/10875/7130/6422/2200/2335/301/4192/10457/4681/28959/1843/11117/7070/1604/3162/2896/3958/710/5621/79987/961/5295/9353/9935/972/29085/26585/80762/1831/2534/3123/90865/1803/968/55366/10234",40
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","19/782","160/18614",4.36460807902105e-05,0.00127525912417942,0.00101687711034034,"6423/1471/5176/7076/9314/7077/5270/2621/5743/710/25824/2537/10972/871/8434/358/5329/274/5104",19
"GO:0035581","GO:0035581","sequestering of extracellular ligand from receptor","5/782","11/18614",4.83166843363581e-05,0.00140322129629869,0.00111891268989461,"2200/4681/4052/26585/64388",5
